bulan,kode_outlet,no_penerimaan,no_retur,kode_obat,kode_kreditur,satuan_utuh,isi,qty_retur,harga_satuan,jml_retur,is_konsinyasi
2,BX34,RC11135N05334615M,RE11135N06141364,13084952,1000000043,BT,1,2,128205,256410,FALSE
2,BX10,RC1112RK010971569R,RE1112RK0618106G,13082847,1000002823,DUS,60,60,18000,1080000,FALSE
2,BX51,RC11142X081145906,RE11142X0624820C,12000745,1000000043,BT,1,2,32443,64885,FALSE
2,BX10,RC1112RK011011946P,RE1112RK0626054C,13000024,1000002450,DUS,100,1000,4695,4694368,FALSE
2,BX21,RC1112T8065220097,RE1112T806258504,13020680,1000000043,KLG,1,2,92356,184712,FALSE
2,BX52,RC1114YY0110035972,RE1114YY06261342,13020137,1000003470,BT,1,2,28000,56000,FALSE
2,BX39,RC1113F408280266D,RE1113F40627938G,13089355,1000000043,DUS,1,3,105600,316800,FALSE
2,BX25,RC1112TF078542770,RE1112TF0610102F,13026830,1000003259,BT,1,1,55610,55610,FALSE
2,BX12,RC1112RP0110374813,RE1112RP06173511,13005051,1000002823,TUB,1,3,61425,184275,FALSE
2,BX49,RC1113UK089113608,RE1113UK0617976I,13020737,1000002823,DUS,1,1,41800,41800,FALSE
2,BX28,RC1112TK08748873B,RE1112TK06228843,13091348,1000003198,DUS,12,36,2125,76476,FALSE
2,BX04,RC1112R1010929226D,RE1112R106149889,13004807,1000002823,TUB,1,4,85355,341420,FALSE
2,BX04,RC1112R1010929226D,RE1112R106149889,13002910,1000002823,DUS,100,100,4244,424320,FALSE
2,BX09,RC1112RH08164895K,RE1112RH06133240,13022638,1000003271,BT,1,1,85500,85500,FALSE
2,BX19,RC1112T607543792N,RE1112T60622081F,13020722,1000000043,DUS,1,1,71218,71218,FALSE
2,BX41,RC1113F109295108E,RE1113F10623234D,13086886,1000000043,DUS,1,2,124974,249948,FALSE
2,BX26,RC1112TH07836806N,RE1112TH06137867,13019631,1000002432,BT,1,1,42750,42750,FALSE
2,BX52,RC1114YY0110286148,RE1114YY0615402A,13019733,1000002823,BT,1,2,47945,95890,FALSE
2,BX07,RC1112R9011018979P,RE1112R906213964,13000053,1000000043,BH,1,80,150931,12074480,FALSE
2,BX29,RC1112TL0109892849,RE1112TL06139465,13086468,1000000043,BT,1,1,24583,24583,FALSE
2,BX09,RC1112RH096660636,RE1112RH06259907,13020515,1000002580,DUS,1,1,200000,200000,FALSE
2,BX09,RC1112RH010940946D,RE1112RH0625851F,13006862,1000000043,BH,1,4,256535,1026138,FALSE
2,BX04,RC1112R1010851428O,RE1112R10611938P,13008355,1000000043,BT,1,2,154361,308722,FALSE
2,BX52,RC1114YY07883324C,RE1114YY06234283,13026829,1000003259,BT,1,5,32785,163925,FALSE
2,BX23,RC1112TC080052039,RE1112TC06204644,13022412,1000000043,DUS,1,2,28658,57316,FALSE
2,BX38,RC11135406239071D,RE11135406162388,13086839,1000003470,BT,1,1,47045,47045,FALSE
2,BX29,RC1112TL0109892849,RE1112TL06139465,13070218,1000000043,BT,1,3,127989,383967,FALSE
2,BX33,RC11132P08461094H,RE11132P0624890H,13022880,1000003198,BH,1,1,35066,35066,FALSE
2,BX20,RC1112T706007812A,RE1112T70625902D,13086299,1000010894,BT,1,2,59500,119000,FALSE
2,BX25,RC1112TF07550066E,RE1112TF0610105C,13065008,1000003880,BT,1,3,14273,42819,FALSE
2,BX33,RC11132P08521163R,RE11132P0624093M,13070394,1000000043,TUB,1,1,38799,38799,FALSE
2,BX03,RC1112QX08237637O,RE1112QX0624149E,13070381,1000003198,TUB,1,1,27742,27742,FALSE
2,BX38,RC11135408142865K,RE1113540623113N,13085100,1000000043,BT,1,1,78941,78941,FALSE
2,BX29,RC1112TL0109892849,RE1112TL06139465,13004938,1000000043,TUB,1,1,102743,102743,FALSE
2,BX29,RC1112TL0109892849,RE1112TL06139465,12000795,1000000043,BT,1,1,31350,31350,FALSE
2,BX38,RC11135407502728Q,RE1113540623126I,13020722,1000000043,DUS,1,1,71218,71218,FALSE
2,BX10,RC1112RK010971569R,RE1112RK0618106G,13019593,1000002823,BT,1,5,41109,205545,FALSE
2,BX10,RC1112RK010971569R,RE1112RK0618106G,13019554,1000002823,BT,1,5,19468,97339,FALSE
2,BX20,RC1112T709291806B,RE1112T70624913C,12000821,1000000043,BT,1,5,41705,208525,FALSE
2,BX33,RC11132P079821393,RE11132P0624883G,13087704,1000002779,PC,50,11,3325,36575,FALSE
2,BX33,RC11132P08026522P,RE11132P0624885E,13084965,1000003198,TUB,1,2,27238,54476,FALSE
2,BX10,RC1112RK011011946P,RE1112RK0626054C,13000219,1000002450,DUS,5,300,83303,24990789,FALSE
2,BX10,RC1112RK011011946P,RE1112RK0626054C,12005008,1000002450,DUS,5,15,94664,1419957,FALSE
2,BX10,RC1112RK011011946P,RE1112RK0626054C,13083775,1000002450,DUS,5,20,101818,2036360,FALSE
2,BX39,RC1113F4078425578,RE1113F40627927J,13084405,1000002823,KLG,1,2,158258,316515,FALSE
2,BX10,1,RTW1112RK01238790,13083647,1000002823,DUS,30,35,0,0,FALSE
2,BX40,RC1113F20110262944,RTW1113F20124034E,12006625,1000002432,DUS,40,40,0,0,FALSE
2,BX27,RC1112TJ0321867G,RTW1112TJ0124035N,13005184,1000002722,DUS,30,60,0,0,FALSE
2,BX27,RC1112TJ0321867G,RTW1112TJ0124035N,13005245,1000002722,DUS,30,30,0,0,FALSE
2,BX27,RC1112TJ0321867G,RTW1112TJ0124035N,13000945,1000002722,BT,1,1,0,0,FALSE
2,BX27,RC1112TJ0321867G,RTW1112TJ0124035N,13011019,1000002722,DUS,100,60,0,0,FALSE
2,BX19,RC1112T6091128144,RTW1112T60124042D,13095178,1000012040,DUS,1,1,125000,125000,FALSE
2,BX25,RC1112TF010998248Q,RTW1112TF01239467,11000025,2000000025,DUS,30,20,0,0,FALSE
2,BX27,RC1112TJ080959848,RTW1112TJ0124318D,13017950,1000003470,BH,1,18,10667,186246,FALSE
2,BX27,RC1112TJ0110195917,RTW1112TJ0124005Q,12004246,1000000043,BT,1,2,0,0,FALSE
2,BX40,023354310E,RTW1113F20124121J,13077433,1000002580,BT,1,4,50276,201104,FALSE
2,BX40,,RTW1113F20124132G,13084982,1000003470,PC,1,16,13600,217600,FALSE
2,BX40,N111353023354310E ,RTW1113F20124279O,13084190,1000011965,KLG,1,1,135227,135227,FALSE
2,BX40,023354310E,RTW1113F201242762,13022668,1000000043,BH,1,1,43324,43324,FALSE
2,BX40,N111353023238564Q ,RTW1113F20124291A,13094058,1000012040,KLG,1,1,236588,236588,FALSE
2,BX40,N111353023354310E,RTW1113F201242770,13027006,1000002432,TUB,1,2,55000,110000,FALSE
2,BX27,RC1112TJ0110706223,RTW1112TJ0124406G,12000771,1000000043,DUS,100,100,0,0,FALSE
2,BX27,RC1112TJ080959848,RTW1112TJ0124317F,13079296,1000003470,RLL,1,2,20639,40040,FALSE
2,BX27,RC1112TJ080959848,RTW1112TJ0124317F,13017950,1000003470,BH,1,24,10761,250516,FALSE
2,BX27,RC1112TJ080959848,RTW1112TJ01243200,13079296,1000003470,RLL,1,6,20639,120119,FALSE
2,BX27,RC1112TJ080959848,RTW1112TJ0124319B,13017950,1000003470,BH,1,13,10770,135810,FALSE
2,BX27,RC1112TJ08048904N,RTW1112TJ0124322O,13084405,1000002823,KLG,1,2,103609,207218,FALSE
2,BX27,RR1112TJ025587568,RTW1112TJ0124374F,13004498,1000000043,TUB,1,2,0,0,FALSE
2,BX27,RR1112TJ025587568,RTW1112TJ0124374F,13083646,1000000043,DUS,30,30,0,0,FALSE
2,BX27,RR1112TJ025587568,RTW1112TJ0124374F,13004552,1000000043,TUB,1,1,0,0,FALSE
2,BX27,RR1112TJ025587568,RTW1112TJ0124374F,13004499,1000000043,TUB,1,1,0,0,FALSE
2,BX27,RR1112TJ025587568,RTW1112TJ0124374F,13005184,1000000043,DUS,30,60,0,0,FALSE
2,BX27,RC1112TJ010979947C,RTW1112TJ0124395B,13002594,1000003470,DUS,30,180,0,0,FALSE
2,BX27,RC1112TJ0110193786,RTW1112TJ0124405I,12000807,1000000043,DUS,30,60,0,0,FALSE
2,BX27,RC1112TJ0110193786,RTW1112TJ0124405I,13005508,1000000043,TUB,1,1,0,0,FALSE
2,BX27,RC1112TJ0110193786,RTW1112TJ0124405I,13001713,1000000043,DUS,10,10,0,0,FALSE
2,BX27,RC1112TJ0110193786,RTW1112TJ0124405I,13006443,1000000043,DUS,50,30,0,0,FALSE
2,BX27,RC1112TJ0110193786,RTW1112TJ0124405I,13005805,1000000043,DUS,50,50,0,0,FALSE
2,BX27,RR1112TJ025599084,RTW1112TJ01243886,13006386,1000000043,DUS,100,100,0,0,FALSE
2,BX27,RR1112TJ025599084,RTW1112TJ01243886,13087488,1000000043,DUS,30,30,0,0,FALSE
2,BX27,RR1112TJ025599084,RTW1112TJ01243886,12005103,1000000043,DUS,10,20,0,0,FALSE
2,BX27,RR1112TJ025599084,RTW1112TJ01243886,13006454,1000000043,DUS,30,30,0,0,FALSE
2,BX27,RC1112TJ0110706223,RTW1112TJ01245494,12000772,1000000043,DUS,100,100,0,0,FALSE
2,BX03,RC1112QX0110793818,RTW1112QX0124597N,13081142,1000001555,SC,1,178,0,0,FALSE
2,BX04,RC1112R1011070610J,RTW1112R101246249,13012247,1000003951,DUS,24,920,0,0,FALSE
2,BX27,RC1112TJ02900655D,RTW1112TJ0124643E,12005171,1000002450,DUS,30,30,0,0,FALSE
2,BX27,RC1112TJ02900655D,RTW1112TJ0124643E,13077606,1000002450,DUS,28,28,0,0,FALSE
2,BX27,RC1112TJ02900655D,RTW1112TJ0124643E,13083749,1000002450,DUS,100,200,0,0,FALSE
2,BX27,RC1112TJ02900655D,RTW1112TJ0124643E,13006537,1000002450,DUS,30,30,0,0,FALSE
2,BX27,RC1112TJ02900655D,RTW1112TJ0124643E,13002871,1000002450,DUS,30,30,0,0,FALSE
2,BX03,RC1112QX011084315R,RTW1112QX01246709,11002015,2000000000,DUS,50,100,0,0,FALSE
2,BX27,RC1112TJ02900655D,RTW1112TJ0124642G,13006494,1000002450,DUS,4,4,0,0,FALSE
1,BX32,RR1112TP020616576,RE1112TP06036532,13021701,1000003564,BT,1,1,0,0,TRUE
1,BX19,RR1112T6024837880,RE1112T60594024F,13095872,1000010086,BT,1,1,0,0,TRUE
1,BX04,RR1112R102210810P,RE1112R10593842K,13021655,1000003564,BT,1,3,0,0,TRUE
1,BX08,RR1112RE023872057,RE1112RE0603839N,13095187,1000010086,BT,1,3,0,0,TRUE
1,BX21,RR1112T8021132736,RE1112T805942178,13095208,1000002358,BH,1,3,0,0,TRUE
1,BX04,RR1112R102454371D,RE1112R10593821P,13021655,1000003564,BT,1,5,0,0,TRUE
1,BX04,RR1112R1020915362,RE1112R10593846G,13021655,1000003564,BT,1,2,0,0,TRUE
1,BX04,RR1112R102487633Q,RE1112R10593815N,13021655,1000003564,BT,1,3,0,0,TRUE
1,BX04,RR1112R1023743835,RE1112R10593840M,13021655,1000003564,BT,1,3,0,0,TRUE
1,BX08,RR1112RE01860050O,RE1112RE06038402,13085368,1000010086,BT,1,3,0,0,TRUE
1,BX04,RR1112R1020564838,RE1112R10593844I,13021655,1000003564,BT,1,21,0,0,TRUE
1,BX03,RR1112QX02248993E,RE1112QX05941784,13021786,1000003862,BT,1,1,0,0,TRUE
1,BX04,RR1112R102021899Q,RE1112R10593847F,13021655,1000003564,BT,1,3,0,0,TRUE
1,BX11,RR1112RM01885038D,RE1112RM05943722,13088399,1000011461,BT,1,3,0,0,TRUE
1,BX11,RR1112RM01885038D,RE1112RM05943722,13088397,1000011461,BT,1,3,0,0,TRUE
1,BX11,RR1112RM01885038D,RE1112RM05943722,13088396,1000011461,BT,1,3,0,0,TRUE
1,BX11,RR1112RM01885038D,RE1112RM05943722,13088401,1000011461,BT,1,3,0,0,TRUE
1,BX11,RR1112RM01885038D,RE1112RM05943722,13088400,1000011461,BT,1,3,0,0,TRUE
1,BX11,RR1112RM01885038D,RE1112RM05943722,13088398,1000011461,BT,1,3,0,0,TRUE
1,BX04,RR1112R101983069O,RE1112R10593929G,13021655,1000003564,BT,1,3,0,0,TRUE
1,BX21,RR1112T8023589925,RE1112T805936194,13021834,1000003862,BT,1,1,0,0,TRUE
1,BX19,RR1112T602121796K,RE1112T605953571,13084684,1000003862,BT,1,1,0,0,TRUE
1,BX19,RR1112T602477014R,RE1112T60594288P,13021989,1000002358,BT,1,1,0,0,TRUE
1,BX19,RR1112T602371705J,RE1112T605953553,13085242,1000003862,BT,1,1,0,0,TRUE
1,BX19,RR1112T602218250C,RE1112T605939248,13022101,1000003925,BT,1,1,0,0,TRUE
1,BX19,RR1112T602187482H,RE1112T605953580,13079675,1000008329,BT,1,2,0,0,TRUE
1,BX01,RR1112NJ024977882,RE1112NJ05951688,13021844,1000003862,BT,1,1,0,0,TRUE
1,BX21,RR1112T801883131P,RE1112T805934641,13088401,1000011461,BT,1,3,0,0,TRUE
1,BX21,RR1112T801883131P,RE1112T805934641,13088398,1000011461,BT,1,3,0,0,TRUE
1,BX21,RR1112T801883131P,RE1112T805934641,13088399,1000011461,BT,1,3,0,0,TRUE
1,BX21,RR1112T801883131P,RE1112T805934641,13088397,1000011461,BT,1,3,0,0,TRUE
1,BX21,RR1112T801883131P,RE1112T805934641,13088396,1000011461,BT,1,3,0,0,TRUE
1,BX14,RR1112RT01885359G,RE1112RT05935878,13088400,1000011461,BT,1,1,0,0,TRUE
1,BX14,RR1112RT01885359G,RE1112RT05935878,13088398,1000011461,BT,1,3,0,0,TRUE
1,BX14,RR1112RT01885359G,RE1112RT05935878,13088399,1000011461,BT,1,3,0,0,TRUE
1,BX14,RR1112RT01885359G,RE1112RT05935878,13088397,1000011461,BT,1,3,0,0,TRUE
1,BX14,RR1112RT01885359G,RE1112RT05935878,13088396,1000011461,BT,1,3,0,0,TRUE
1,BX14,RR1112RT01885359G,RE1112RT05935878,13088401,1000011461,BT,1,3,0,0,TRUE
1,BX04,RR1112R1019426073,RE1112R10593932L,13021655,1000003564,BT,1,3,0,0,TRUE
1,BX09,RR1112RH02411245G,RE1112RH05949584,13022015,1000002392,TUB,1,5,0,0,TRUE
1,BX32,RR1112TP02265799I,RE1112TP06036514,13085244,1000003384,BT,1,1,0,0,TRUE
1,BX32,RR1112TP01187620E,RE1112TP06036523,13022353,1000003384,BT,1,1,0,0,TRUE
1,BX19,RR1112T601911805P,RE1112T60594025E,13085362,1000010086,BT,1,1,0,0,TRUE
1,BX29,RC1112TL06438941N,RE1112TL0599338L,13086357,1000003198,BT,1,6,20497,122978,FALSE
1,BX14,RR1112RT02317868M,RE1112RT0594626I,13084962,1000008329,BT,1,1,0,0,TRUE
1,BX09,RR1112RH02456995C,RE1112RH05949566,13083614,1000002392,BT,1,1,0,0,TRUE
1,BX09,RR1112RH02456995C,RE1112RH05949566,13085536,1000002392,BT,1,1,0,0,TRUE
1,BX09,RR1112RH02456995C,RE1112RH05949566,13083612,1000002392,BT,1,1,0,0,TRUE
1,BX09,RR1112RH02456995C,RE1112RH05949566,13095973,1000002392,BT,1,1,0,0,TRUE
1,BX29,RR1112TL019091226,RE1112TL05953167,13088400,1000011461,BT,1,3,0,0,TRUE
1,BX08,RR1112RE01887495J,RE1112RE0595447G,13088401,1000011461,BT,1,3,0,0,TRUE
1,BX08,RR1112RE01887495J,RE1112RE0595447G,13088400,1000011461,BT,1,3,0,0,TRUE
1,BX08,RR1112RE01887495J,RE1112RE0595447G,13088398,1000011461,BT,1,2,0,0,TRUE
1,BX08,RR1112RE01887495J,RE1112RE0595447G,13088399,1000011461,BT,1,3,0,0,TRUE
1,BX08,RR1112RE01887495J,RE1112RE0595447G,13088397,1000011461,BT,1,3,0,0,TRUE
1,BX12,RR1112RP024773672,RE1112RP0593465O,13025278,1000003384,BT,1,1,0,0,TRUE
1,BX09,RR1112RH024377612,RE1112RH0594952A,13021998,1000002392,BT,1,1,0,0,TRUE
1,BX09,RR1112RH024377612,RE1112RH0594952A,13087048,1000002392,BT,1,3,0,0,TRUE
1,BX09,RR1112RH024377612,RE1112RH0594952A,13086011,1000002392,BT,1,1,0,0,TRUE
1,BX04,RR1112R1019306192,RE1112R10593933K,13021655,1000003564,BT,1,3,0,0,TRUE
1,BX25,RR1112TF01851142F,RE1112TF0594557A,13021720,1000003564,BT,1,1,0,0,TRUE
1,BX04,RR1112R1023344766,RE1112R10593841L,13021655,1000003564,BT,1,3,0,0,TRUE
1,BX04,RR1112R1018996001,RE1112R10593934J,13021655,1000003564,BT,1,3,0,0,TRUE
1,BX51,RR11142X020024281,RE11142X06016748,13089440,1000002358,BT,1,1,0,0,TRUE
1,BX08,RR1112RE02455330J,RE1112RE0603844Q,13085274,1000003862,BT,1,2,0,0,TRUE
1,BX27,RR1112TJ02400155D,RE1112TJ0599970J,13022096,1000003925,BT,1,1,0,0,TRUE
1,BX41,RR1113F1019270216,RE1113F106005946,13089330,1000008329,BT,1,1,0,0,TRUE
1,BX19,RR1112T6024908285,RE1112T60601344L,13021641,1000003564,BT,1,1,0,0,TRUE
1,BX22,RR1112T9024645675,RE1112T90599619I,13021833,1000003862,BT,1,1,0,0,TRUE
1,BX20,RR1112T702455673F,RE1112T70601927E,13084264,1000003862,BT,1,1,0,0,TRUE
1,BX09,RC1112RH082291586,RE1112RH0602089H,13087621,1000000043,PC,1,1,81911,81911,FALSE
1,BX33,RC11132P0105108544,RE11132P0599462A,13084446,1000002450,KLG,1,1,143688,143688,FALSE
1,BX01,RR1112NJ024977882,RE1112NJ0599702C,13085510,1000003862,BT,1,6,0,0,TRUE
1,BX01,RR1112NJ024977882,RE1112NJ0599702C,13085554,1000003862,BT,1,15,0,0,TRUE
1,BX43,RR1113L302033225L,RE1113L30601230D,13091378,1000002358,BT,1,2,0,0,TRUE
1,BX04,RR1112R1020915362,RE1112R106021722,13021701,1000003564,BT,1,1,0,0,TRUE
1,BX27,RR1112TJ02146727H,RE1112TJ0602196A,13088401,1000011461,BT,1,1,0,0,TRUE
1,BX25,RR1112TF024374180,RE1112TF0601495I,13095363,1000011699,BT,1,1,0,0,TRUE
1,BX07,RC1112R90108360453,RE1112R906015875,13085098,1000000043,BT,1,1,22847,22847,FALSE
1,BX19,RR1112T602220876K,RE1112T60601331Q,13095422,1000003384,TUB,1,1,0,0,TRUE
1,BX43,RR1113L302417360L,RE1113L306003902,13022101,1000003925,BT,1,2,0,0,TRUE
1,BX35,RR11135102117341G,RE1113510601572K,13085356,1000010086,BT,1,1,0,0,TRUE
1,BX52,RR1114YY02436895R,RE1114YY0602104I,13021624,1000003564,BT,1,1,0,0,TRUE
1,BX04,RR1112R102210821M,RE1112R106021704,13089329,1000008329,BT,1,5,0,0,TRUE
1,BX43,RR1113L3024866214,RE1113L30600386Q,13087865,1000009801,BT,1,4,0,0,TRUE
1,BX34,RR11135N02003157P,RE11135N06004762,13022386,1000003384,BH,1,1,0,0,TRUE
1,BX41,RR1113F101808730P,RE1113F10600537F,13021655,1000003564,BT,1,1,0,0,TRUE
1,BX41,RR1113F101836346G,RE1113F106005866,13087672,1000008329,BT,1,2,0,0,TRUE
1,BX01,RR1112NJ02494175O,RE1112NJ05997095,13075139,1000003862,BT,1,3,0,0,TRUE
1,BX27,RR1112TJ01885246F,RE1112TJ06022041,13088397,1000011461,BT,1,1,0,0,TRUE
1,BX27,RR1112TJ01885246F,RE1112TJ06022041,13088396,1000011461,BT,1,1,0,0,TRUE
1,BX43,RR1113L302498762K,RE1113L30600388O,13086214,1000009801,BT,1,1,0,0,TRUE
1,BX22,RR1112T902438373I,RE1112T90600305O,13022340,1000003384,BT,1,1,0,0,TRUE
1,BX34,RR11135N024797131,RE11135N06004860,13084868,1000003384,BT,1,1,0,0,TRUE
1,BX25,RR1112TF02032857R,RE1112TF0600757N,13091378,1000002358,BT,1,1,0,0,TRUE
1,BX34,RR11135N02501807D,RE11135N0601044C,13022343,1000003384,BT,1,1,0,0,TRUE
1,BX41,RR1113F101447821J,RE1113F10600541J,13022353,1000003384,BT,1,1,0,0,TRUE
1,BX25,RR1112TF02007749R,RE1112TF0600758M,13089440,1000002358,BT,1,2,0,0,TRUE
1,BX43,RR1113L3015743570,RE1113L30601221E,13021971,1000002358,BT,1,3,0,0,TRUE
1,BX25,RR1112TF020283567,RE1112TF0600755P,13089332,1000002358,BT,1,1,0,0,TRUE
1,BX34,RC11135N07437115O,RE11135N0600698M,13004533,1000003470,TUB,1,1,146003,146003,FALSE
1,BX38,RR11135401839214Q,RE1113540601850H,13085482,1000008329,BT,1,1,0,0,TRUE
1,BX34,RR11135N02513735C,RE11135N06004655,13084961,1000008329,BT,1,1,0,0,TRUE
1,BX20,RR1112T702429305Q,RE1112T70600342N,13085798,1000003862,BT,1,1,0,0,TRUE
1,BX41,RR1113F1019270216,RE1113F10600552G,13089329,1000008329,BT,1,1,0,0,TRUE
1,BX01,RR1112NJ02455151D,RE1112NJ0599712A,13081427,1000003862,BT,1,2,0,0,TRUE
1,BX20,RR1112T702291562I,RE1112T70600341O,13021828,1000003862,BT,1,2,0,0,TRUE
1,BX36,RR111352024762115,RE1113520600348M,13021766,1000003862,BT,1,1,0,0,TRUE
1,BX13,RR1112RR01981550A,RE1112RR06004566,13021833,1000003862,BT,1,3,0,0,TRUE
1,BX25,RR1112TF02252389O,RE1112TF06007511,13084684,1000003862,BT,1,1,0,0,TRUE
1,BX34,RR11135N02486000N,RE11135N06004717,13086017,1000003564,BT,1,1,0,0,TRUE
1,BX25,RR1112TF02148675O,RE1112TF06007520,13084684,1000003862,BT,1,1,0,0,TRUE
1,BX19,RR1112T6024400572,RE1112T606013041,13087674,1000008329,BT,1,1,0,0,TRUE
1,BX35,RR11135102017641B,RE1113510601577F,13085912,1000010086,BT,1,1,0,0,TRUE
1,BX27,RR1112TJ02515876F,RE1112TJ0601943H,13085451,1000008329,BT,1,1,0,0,TRUE
1,BX52,RR1114YY01751660G,RE1114YY0602111J,13022381,1000003384,BT,1,1,0,0,TRUE
1,BX52,RR1114YY01751660G,RE1114YY0602111J,13077400,1000003384,BT,1,1,0,0,TRUE
1,BX52,RR1114YY01751660G,RE1114YY0602111J,13022346,1000003384,BT,1,1,0,0,TRUE
1,BX04,RR1112R102140475C,RE1112R10602178O,13079675,1000008329,BT,1,2,0,0,TRUE
1,BX41,RR1113F102520863J,RE1113F10602209I,13075140,1000003862,BT,1,3,0,0,TRUE
1,BX34,RR11135N020790486,RE11135N06004682,13094060,1000008329,BT,1,2,0,0,TRUE
1,BX04,RR1112R102515799L,RE1112R106021802,13084960,1000008329,BT,1,1,0,0,TRUE
1,BX25,RR1112TF019019741,RE1112TF0600753R,13021482,1000003200,BT,1,2,0,0,TRUE
1,BX27,RR1112TJ02494484C,RE1112TJ0601942I,13086019,1000008329,BT,1,1,0,0,TRUE
1,BX27,RR1112TJ02406182A,RE1112TJ0599971I,13022103,1000003925,BT,1,2,0,0,TRUE
1,BX12,RR1112RP022275597,RE1112RP06009449,13021826,1000003862,BT,1,1,0,0,TRUE
1,BX04,RR1112R102439966J,RE1112R106021820,13022340,1000003384,BT,1,1,0,0,TRUE
1,BX43,RR1113L3025106875,RE1113L306038205,13022291,1000003384,BT,1,2,0,0,TRUE
1,BX25,RR1112TF02192104B,RE1112TF0600747P,13021833,1000003862,BT,1,1,0,0,TRUE
1,BX25,RR1112TF02192104B,RE1112TF0600747P,13021826,1000003862,BT,1,1,0,0,TRUE
1,BX25,RR1112TF023710492,RE1112TF0600749N,13085513,1000003862,BT,1,1,0,0,TRUE
1,BX25,RR1112TF02270512B,RE1112TF0600754Q,13021487,1000003200,BT,1,2,0,0,TRUE
1,BX51,RR11142X02489696N,RE11142X06005974,13084245,1000003862,BT,1,1,0,0,TRUE
1,BX51,RR11142X02489696N,RE11142X06005974,13021828,1000003862,BT,1,1,0,0,TRUE
1,BX25,RR1112TF02484875D,RE1112TF0601494J,13021786,1000003862,BT,1,1,0,0,TRUE
1,BX34,RR11135N02149482B,RE11135N06009356,13095363,1000011699,BT,1,1,0,0,TRUE
1,BX07,RC1112R9010881649Q,RE1112R90600737F,12006432,1000003271,BT,1,2,37600,75200,FALSE
1,BX43,RR1113L302429302J,RE1113L30600894L,13022103,1000003925,BT,1,1,0,0,TRUE
1,BX39,RR1113F402532534G,RE1113F40608371L,13083470,1000003564,BT,1,2,0,0,TRUE
1,BX52,RR1114YY02433319C,RE1114YY0602133D,13022284,1000003384,BH,1,2,0,0,TRUE
1,BX43,RR1113L3025138480,RE1113L306013633,13084960,1000008329,BT,1,2,0,0,TRUE
1,BX12,RR1112RP02434614I,RE1112RP0600950B,13021864,1000003862,BT,1,2,0,0,TRUE
1,BX11,RR1112RM02301916O,RE1112RM0601473D,13087963,1000003862,BT,1,1,0,0,TRUE
1,BX19,RR1112T6018493797,RE1112T60601325O,13022277,1000003384,BT,1,1,0,0,TRUE
1,BX51,RR11142X02053574J,RE11142X06016668,13091378,1000002358,BT,1,3,0,0,TRUE
1,BX52,RR1114YY01669331E,RE1114YY06021379,13021648,1000003564,BT,1,1,0,0,TRUE
1,BX52,RR1114YY01669331E,RE1114YY06021379,13021620,1000003564,BT,1,1,0,0,TRUE
1,BX51,RR11142X01934274L,RE11142X0601664A,13089440,1000002358,BT,1,2,0,0,TRUE
1,BX52,RR1114YY025208956,RE1114YY0602140E,13085496,1000003564,BT,1,1,0,0,TRUE
1,BX19,RR1112T6014561045,RE1112T60601334N,13022353,1000003384,BT,1,1,0,0,TRUE
1,BX51,RR11142X02033856F,RE11142X06016686,13089332,1000002358,BT,1,1,0,0,TRUE
1,BX35,RR11135102486427G,RE1113510601567H,13085910,1000010086,BT,1,1,0,0,TRUE
1,BX52,RC1114YY07995248R,RE1114YY0601986M,13022453,1000003470,BT,1,1,23377,23377,FALSE
1,BX33,RR11132P023601598,RE11132P0601578O,13087480,1000010086,BT,1,2,0,0,TRUE
1,BX51,RR11142X020024281,RE11142X06016695,13091295,1000002358,BT,1,2,0,0,TRUE
1,BX52,RR1114YY024872926,RE1114YY0602097Q,13021647,1000003564,BT,1,2,0,0,TRUE
1,BX31,RR1112TN02416486E,RE1112TN0602333F,13077027,1000003862,BT,1,10,0,0,TRUE
1,BX31,RR1112TN02416486E,RE1112TN0602333F,13095744,1000003862,BT,1,1,0,0,TRUE
1,BX31,RR1112TN02457024N,RE1112TN0602336C,13084865,1000003862,BT,1,3,0,0,TRUE
1,BX31,RR1112TN02457024N,RE1112TN0602336C,13021833,1000003862,BT,1,3,0,0,TRUE
1,BX31,RR1112TN02457024N,RE1112TN0602336C,13021828,1000003862,BT,1,1,0,0,TRUE
1,BX31,RR1112TN02470951B,RE1112TN0602337B,13084754,1000003862,BT,1,3,0,0,TRUE
1,BX31,RR1112TN02470951B,RE1112TN0602337B,13095926,1000003862,BT,1,1,0,0,TRUE
1,BX31,RR1112TN02382211Q,RE1112TN0602340G,13084535,1000003862,BT,1,5,0,0,TRUE
1,BX31,RR1112TN02382211Q,RE1112TN0602340G,13085513,1000003862,BT,1,1,0,0,TRUE
1,BX31,RR1112TN02401488H,RE1112TN0602338A,13091289,1000003862,BT,1,1,0,0,TRUE
1,BX31,RR1112TN023458078,RE1112TN06023399,13084684,1000003862,BT,1,2,0,0,TRUE
1,BX31,RR1112TN02492304G,RE1112TN0602344C,13096051,1000003862,BT,1,2,0,0,TRUE
1,BX25,RR1112TF02467914K,RE1112TF0602699A,13022371,1000003384,BH,1,1,0,0,TRUE
1,BX51,RR11142X022843992,RE11142X0602752B,13021655,1000003564,BT,1,1,0,0,TRUE
1,BX11,RR1112RM01856923B,RE1112RM0602870A,13021482,1000003200,BT,1,1,0,0,TRUE
