nama_outlet,kode_outlet,nama_bm,kode_bm,kode_doc_type,deskripsi_kode_type,dpp,ppn,total,document_id,no_transaksi,tanggal,no_referensi
KF PETANGPULUHAN,BX25,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,73346,626082997,RC1112TF011455332O,6/15/2025,YQBX25250615
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,8670785,626082998,RC1112TJ0114545728,6/15/2025,YQBX27250615
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,1556559,626082998,RC1112TJ0114545871,6/15/2025,YQBX27250615
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,2330411,626082998,RC1112TJ011454622H,6/15/2025,YQBX27250615
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,1049646,626082998,RC1112TJ0114546594,6/15/2025,YQBX27250615
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,1511530,626082998,RC1112TJ0114546736,6/15/2025,YQBX27250615
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,2111156,626082998,RC1112TJ0114546905,6/15/2025,YQBX27250615
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,3365299,626082998,RC1112TJ011454712I,6/15/2025,YQBX27250615
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,317974,626082998,RC1112TJ0114547539,6/15/2025,YQBX27250615
KF MEGUWO,BX27,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,3404980,626082998,RC1112TJ0114547655,6/15/2025,YQBX27250615
KF. Kota Gede,BX31,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,92486,626082999,RC1112TN011455768K,6/15/2025,YQBX31250615
KF. Kota Gede,BX31,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,412760,626082999,RC1112TN0114560098,6/15/2025,YQBX31250615
KF. Kota Gede,BX31,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,48880,626082999,RC1112TN011456013C,6/15/2025,YQBX31250615
KF. Wonosari,BX32,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,685900,626083000,RC1112TP011455120A,6/15/2025,YQBX32250615
KF. Wonosari,BX32,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,535727,626083000,RC1112TP0114552236,6/15/2025,YQBX32250615
KF. Wonosari,BX32,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,77417220,626083000,RC1112TP011455819O,6/15/2025,YQBX32250615
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,104619,626083001,RC11132P011455364M,6/15/2025,YQBX33250615
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,308844,626083001,RC11132P011455371N,6/15/2025,YQBX33250615
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,3489742,626083001,RC11132P0114554125,6/15/2025,YQBX33250615
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,1194200,626083001,RC11132P011455488D,6/15/2025,YQBX33250615
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,1749186,626083001,RC11132P011455676F,6/15/2025,YQBX33250615
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,1874864,626083001,RC11132P011455729L,6/15/2025,YQBX33250615
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,2182307,626083001,RC11132P011455917N,6/15/2025,YQBX33250615
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,1713696,626083001,RC11132P0114560332,6/15/2025,YQBX33250615
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,1984088,626083001,RC11132P011456065M,6/15/2025,YQBX33250615
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,1968833,626083001,RC11132P011456091K,6/15/2025,YQBX33250615
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,1286310,626083001,RC11132P0114561046,6/15/2025,YQBX33250615
KF TITIBUMI,BX33,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,1699880,626083001,RC11132P011456175J,6/15/2025,YQBX33250615
KF PRAMBANAN,BX38,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,3786422,626083002,RC111354011455037C,6/15/2025,YQBX38250615
KF Purwomartani,BX41,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,619200,626083003,RC1113F1011455079Q,6/15/2025,YQBX41250615
KF Purwomartani,BX41,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,2041837,626083003,RC1113F10114553295,6/15/2025,YQBX41250615
KF Purwomartani,BX41,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,191632,626083003,RC1113F10114553384,6/15/2025,YQBX41250615
KF Purwomartani,BX41,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,428688,626083003,RC1113F10114553437,6/15/2025,YQBX41250615
KF Bhayangkara Kulon Progo,BX50,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,2231751,626083004,RC1113UR011455315Q,6/15/2025,YQBX50250615
KF Bhayangkara Kulon Progo,BX50,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,689634,626083004,RC1113UR011455330R,6/15/2025,YQBX50250615
KF Bhayangkara Kulon Progo,BX50,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,1392785,626083004,RC1113UR011455366F,6/15/2025,YQBX50250615
KF Bhayangkara Kulon Progo,BX50,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,1905171,626083004,RC1113UR011455424O,6/15/2025,YQBX50250615
KF Bhayangkara Kulon Progo,BX50,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,5165828,626083004,RC1113UR011455582D,6/15/2025,YQBX50250615
KF.0021,BX01,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,7360124,626085435,RC1112NJ0114584746,6/16/2025,YQBX01250616
KF.0021,BX01,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,1070041,626085435,RC1112NJ011459700J,6/16/2025,YQBX01250616
KF.0021,BX01,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,899908,626085435,RC1112NJ011459716B,6/16/2025,YQBX01250616
KF.0021,BX01,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,3414489,626085435,RC1112NJ0114597607,6/16/2025,YQBX01250616
KF.0021,BX01,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,187078,626085435,RC1112NJ011459795O,6/16/2025,YQBX01250616
KF.0021,BX01,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,1025858,626085435,RC1112NJ011460000F,6/16/2025,YQBX01250616
KF.0021,BX01,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,72802,626085435,RC1112NJ0114600363,6/16/2025,YQBX01250616
KF.0021,BX01,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,690946,626085435,RC1112NJ011460049Q,6/16/2025,YQBX01250616
KF.0021,BX01,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,2450910,626085435,RC1112NJ011460081Q,6/16/2025,YQBX01250616
KF.0021,BX01,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,190700,626085435,RC1112NJ011460088J,6/16/2025,YQBX01250616
KF.0021,BX01,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,121349,626085435,RC1112NJ011460103B,6/16/2025,YQBX01250616
KF.0021,BX01,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,2914172,626085435,RC1112NJ011460111B,6/16/2025,YQBX01250616
KF.0021,BX01,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,30118610,626085435,RC1112NJ011460189H,6/16/2025,YQBX01250616
KF.0021,BX01,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,424200,626085435,RC1112NJ0114602218,6/16/2025,YQBX01250616
KF.0021,BX01,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,29094,626085435,RC1112NJ011460267M,6/16/2025,YQBX01250616
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,440678,626085436,RC1112R1011456534M,6/16/2025,YQBX04250616
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,1103520,626085436,RC1112R10114566012,6/16/2025,YQBX04250616
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,2397000,626085436,RC1112R10114567966,6/16/2025,YQBX04250616
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,1216216,626085436,RC1112R1011456853G,6/16/2025,YQBX04250616
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,350000,626085436,RC1112R1011456858B,6/16/2025,YQBX04250616
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,717329,626085436,RC1112R1011456870F,6/16/2025,YQBX04250616
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,177000,626085436,RC1112R1011456871E,6/16/2025,YQBX04250616
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,4042915,626085436,RC1112R10114569000,6/16/2025,YQBX04250616
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,2064570,626085436,RC1112R1011456956C,6/16/2025,YQBX04250616
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,3234584,626085436,RC1112R1011457009Q,6/16/2025,YQBX04250616
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,810694,626085436,RC1112R1011457160M,6/16/2025,YQBX04250616
KF.0088,BX04,UNIT BISNIS YOGYA,8904,YQ,Penerimaan Barang Reguler Non Afiliasi,,,7156079,626085436,RC1112R10114611721,6/16/2025,YQBX04250616
